189578 getPopulationofCountry French Guiana Zone:4 (turnaround time: 145 ms, execution time: 12 ms, waiting time: 86 ms, processed by Server 4)
357957 getPopulationofCountry Bahamas Zone:4 (turnaround time: 85 ms, execution time: 1 ms, waiting time: 83 ms, processed by Server 4)
361020 getPopulationofCountry Comoros Zone:3 (turnaround time: 86 ms, execution time: 1 ms, waiting time: 83 ms, processed by Server 3)
2501302 getPopulationofCountry Panama Zone:3 (turnaround time: 88 ms, execution time: 1 ms, waiting time: 86 ms, processed by Server 3)
2501302 getPopulationofCountry Panama Zone:3 (turnaround time: 83 ms, execution time: 1 ms, waiting time: 81 ms, processed by Server 3)
1907246 getPopulationofCountry Tajikistan Zone:1 (turnaround time: 85 ms, execution time: 0 ms, waiting time: 83 ms, processed by Server 1)
6340891 getPopulationofCountry Guatemala Zone:3 (turnaround time: 87 ms, execution time: 1 ms, waiting time: 85 ms, processed by Server 3)
6340891 getPopulationofCountry Guatemala Zone:3 (turnaround time: 86 ms, execution time: 1 ms, waiting time: 84 ms, processed by Server 3)
6340891 getPopulationofCountry Guatemala Zone:3 (turnaround time: 85 ms, execution time: 1 ms, waiting time: 83 ms, processed by Server 3)
44135 getPopulationofCountry Greenland Zone:1 (turnaround time: 83 ms, execution time: 1 ms, waiting time: 81 ms, processed by Server 1)
2579609 getPopulationofCountry Oman Zone:1 (turnaround time: 86 ms, execution time: 1 ms, waiting time: 84 ms, processed by Server 1)
2579609 getPopulationofCountry Oman Zone:1 (turnaround time: 168 ms, execution time: 24 ms, waiting time: 124 ms, processed by Server 1)
3645095 getPopulationofCountry Uganda Zone:1 (turnaround time: 144 ms, execution time: 3 ms, waiting time: 133 ms, processed by Server 1)
64035243 getPopulationofCountry Indonesia Zone:4 (turnaround time: 123 ms, execution time: 3 ms, waiting time: 116 ms, processed by Server 4)
7097388 getPopulationofCountry Belarus Zone:3 (turnaround time: 99 ms, execution time: 5 ms, waiting time: 90 ms, processed by Server 3)
276340 getPopulationofCountry Swaziland Zone:1 (turnaround time: 151 ms, execution time: 1 ms, waiting time: 80 ms, processed by Server 1)
276340 getPopulationofCountry Swaziland Zone:1 (turnaround time: 101 ms, execution time: 1 ms, waiting time: 81 ms, processed by Server 1)
276340 getPopulationofCountry Swaziland Zone:1 (turnaround time: 87 ms, execution time: 1 ms, waiting time: 82 ms, processed by Server 1)
276340 getPopulationofCountry Swaziland Zone:1 (turnaround time: 89 ms, execution time: 1 ms, waiting time: 82 ms, processed by Server 1)
673504000 getPopulationofCountry China Zone:3 (turnaround time: 89 ms, execution time: 1 ms, waiting time: 84 ms, processed by Server 3)
447039 getPopulationofCountry Equatorial Guinea Zone:5 (turnaround time: 100 ms, execution time: 13 ms, waiting time: 85 ms, processed by Server 5)
1182883 getPopulationofCountry Slovenia Zone:5 (turnaround time: 86 ms, execution time: 3 ms, waiting time: 82 ms, processed by Server 5)
1182883 getPopulationofCountry Slovenia Zone:5 (turnaround time: 90 ms, execution time: 3 ms, waiting time: 85 ms, processed by Server 5)
8652407 getPopulationofCountry Portugal Zone:4 (turnaround time: 89 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 4)
266998322 getPopulationofCountry United States Zone:4 (turnaround time: 87 ms, execution time: 2 ms, waiting time: 83 ms, processed by Server 4)
266998322 getPopulationofCountry United States Zone:4 (turnaround time: 84 ms, execution time: 2 ms, waiting time: 80 ms, processed by Server 4)
266998322 getPopulationofCountry United States Zone:4 (turnaround time: 88 ms, execution time: 1 ms, waiting time: 85 ms, processed by Server 4)
24859223 getPopulationofCountry Romania Zone:3 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 3)
189578 getPopulationofCountry French Guiana Zone:2 (turnaround time: 98 ms, execution time: 12 ms, waiting time: 85 ms, processed by Server 2)
189578 getPopulationofCountry French Guiana Zone:2 (turnaround time: 84 ms, execution time: 1 ms, waiting time: 82 ms, processed by Server 2)
736951 getPopulationofCountry Gambia Zone:4 (turnaround time: 86 ms, execution time: 2 ms, waiting time: 83 ms, processed by Server 4)
7287342 getPopulationofCountry Ghana Zone:1 (turnaround time: 90 ms, execution time: 1 ms, waiting time: 85 ms, processed by Server 1)
1565638 getPopulationofCountry Togo Zone:2 (turnaround time: 84 ms, execution time: 1 ms, waiting time: 81 ms, processed by Server 2)
1698635 getPopulationofCountry Kuwait Zone:1 (turnaround time: 84 ms, execution time: 2 ms, waiting time: 81 ms, processed by Server 1)
1698635 getPopulationofCountry Kuwait Zone:1 (turnaround time: 86 ms, execution time: 1 ms, waiting time: 82 ms, processed by Server 1)
1698635 getPopulationofCountry Kuwait Zone:1 (turnaround time: 91 ms, execution time: 1 ms, waiting time: 85 ms, processed by Server 1)
1698635 getPopulationofCountry Kuwait Zone:1 (turnaround time: 87 ms, execution time: 1 ms, waiting time: 83 ms, processed by Server 1)
64035243 getPopulationofCountry Indonesia Zone:5 (turnaround time: 92 ms, execution time: 5 ms, waiting time: 85 ms, processed by Server 5)
7348242 getPopulationofCountry Bolivia Zone:5 (turnaround time: 86 ms, execution time: 4 ms, waiting time: 81 ms, processed by Server 5)
316458 getPopulationofCountry Suriname Zone:2 (turnaround time: 87 ms, execution time: 1 ms, waiting time: 84 ms, processed by Server 2)
15411242 getPopulationofCountry Belgium Zone:2 (turnaround time: 84 ms, execution time: 1 ms, waiting time: 81 ms, processed by Server 2)
15411242 getPopulationofCountry Belgium Zone:2 (turnaround time: 90 ms, execution time: 2 ms, waiting time: 84 ms, processed by Server 2)
61881622 getPopulationofCountry Philippines Zone:3 (turnaround time: 84 ms, execution time: 1 ms, waiting time: 81 ms, processed by Server 3)
3907506 getPopulationofCountry Ireland Zone:3 (turnaround time: 84 ms, execution time: 1 ms, waiting time: 82 ms, processed by Server 3)
3907506 getPopulationofCountry Ireland Zone:3 (turnaround time: 83 ms, execution time: 1 ms, waiting time: 81 ms, processed by Server 3)
3907506 getPopulationofCountry Ireland Zone:3 (turnaround time: 88 ms, execution time: 1 ms, waiting time: 84 ms, processed by Server 3)
15411242 getPopulationofCountry Belgium Zone:2 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 84 ms, processed by Server 2)
5996338 getPopulationofCountry Senegal Zone:4 (turnaround time: 87 ms, execution time: 1 ms, waiting time: 85 ms, processed by Server 4)
5996338 getPopulationofCountry Senegal Zone:4 (turnaround time: 86 ms, execution time: 1 ms, waiting time: 83 ms, processed by Server 4)
29145131 getPopulationofCountry Poland Zone:5 (turnaround time: 89 ms, execution time: 4 ms, waiting time: 84 ms, processed by Server 5)
361020 getPopulationofCountry Comoros Zone:2 (turnaround time: 90 ms, execution time: 2 ms, waiting time: 84 ms, processed by Server 2)
8833274 getPopulationofCountry Greece Zone:2 (turnaround time: 94 ms, execution time: 3 ms, waiting time: 88 ms, processed by Server 2)
374575 getPopulationofCountry Guadeloupe Zone:5 (turnaround time: 97 ms, execution time: 7 ms, waiting time: 87 ms, processed by Server 5)
374575 getPopulationofCountry Guadeloupe Zone:5 (turnaround time: 94 ms, execution time: 7 ms, waiting time: 86 ms, processed by Server 5)
374575 getPopulationofCountry Guadeloupe Zone:5 (turnaround time: 152 ms, execution time: 25 ms, waiting time: 117 ms, processed by Server 5)
63717971 getPopulationofCountry Turkey Zone:4 (turnaround time: 112 ms, execution time: 3 ms, waiting time: 90 ms, processed by Server 4)
374575 getPopulationofCountry Guadeloupe Zone:5 (turnaround time: 152 ms, execution time: 23 ms, waiting time: 109 ms, processed by Server 5)
7375148 getPopulationofCountry Switzerland Zone:2 (turnaround time: 98 ms, execution time: 7 ms, waiting time: 87 ms, processed by Server 2)
49007 getPopulationofCountry Tonga Zone:1 (turnaround time: 142 ms, execution time: 15 ms, waiting time: 112 ms, processed by Server 1)
49007 getPopulationofCountry Tonga Zone:1 (turnaround time: 122 ms, execution time: 5 ms, waiting time: 104 ms, processed by Server 1)
9362428 getPopulationofCountry Sweden Zone:5 (turnaround time: 218 ms, execution time: 42 ms, waiting time: 127 ms, processed by Server 5)
3328228 getPopulationofCountry Honduras Zone:2 (turnaround time: 102 ms, execution time: 1 ms, waiting time: 86 ms, processed by Server 2)
32847337 getPopulationofCountry Ukraine Zone:3 (turnaround time: 137 ms, execution time: 4 ms, waiting time: 82 ms, processed by Server 3)
32847337 getPopulationofCountry Ukraine Zone:3 (turnaround time: 103 ms, execution time: 2 ms, waiting time: 83 ms, processed by Server 3)
32847337 getPopulationofCountry Ukraine Zone:3 (turnaround time: 88 ms, execution time: 1 ms, waiting time: 84 ms, processed by Server 3)
369776 getPopulationofCountry Guyana Zone:4 (turnaround time: 91 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 4)
361020 getPopulationofCountry Comoros Zone:1 (turnaround time: 85 ms, execution time: 2 ms, waiting time: 81 ms, processed by Server 1)
361020 getPopulationofCountry Comoros Zone:1 (turnaround time: 88 ms, execution time: 1 ms, waiting time: 86 ms, processed by Server 1)
15411242 getPopulationofCountry Belgium Zone:5 (turnaround time: 97 ms, execution time: 5 ms, waiting time: 85 ms, processed by Server 5)
100848918 getPopulationofCountry Japan Zone:4 (turnaround time: 96 ms, execution time: 2 ms, waiting time: 88 ms, processed by Server 4)
369776 getPopulationofCountry Guyana Zone:1 (turnaround time: 89 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 1)
276340 getPopulationofCountry Swaziland Zone:5 (turnaround time: 92 ms, execution time: 4 ms, waiting time: 85 ms, processed by Server 5)
276340 getPopulationofCountry Swaziland Zone:5 (turnaround time: 113 ms, execution time: 16 ms, waiting time: 84 ms, processed by Server 5)
276340 getPopulationofCountry Swaziland Zone:5 (turnaround time: 108 ms, execution time: 13 ms, waiting time: 93 ms, processed by Server 5)
276340 getPopulationofCountry Swaziland Zone:5 (turnaround time: 102 ms, execution time: 16 ms, waiting time: 84 ms, processed by Server 5)
3639169 getPopulationofCountry Cambodia Zone:5 (turnaround time: 94 ms, execution time: 6 ms, waiting time: 85 ms, processed by Server 5)
8684197 getPopulationofCountry Cameroon Zone:4 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 84 ms, processed by Server 4)
7375148 getPopulationofCountry Switzerland Zone:1 (turnaround time: 91 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 1)
1907246 getPopulationofCountry Tajikistan Zone:5 (turnaround time: 94 ms, execution time: 5 ms, waiting time: 85 ms, processed by Server 5)
1907246 getPopulationofCountry Tajikistan Zone:5 (turnaround time: 94 ms, execution time: 9 ms, waiting time: 81 ms, processed by Server 5)
266998322 getPopulationofCountry United States Zone:1 (turnaround time: 92 ms, execution time: 4 ms, waiting time: 85 ms, processed by Server 1)
15411242 getPopulationofCountry Belgium Zone:3 (turnaround time: 87 ms, execution time: 2 ms, waiting time: 82 ms, processed by Server 3)
15411242 getPopulationofCountry Belgium Zone:3 (turnaround time: 98 ms, execution time: 2 ms, waiting time: 87 ms, processed by Server 3)
15411242 getPopulationofCountry Belgium Zone:3 (turnaround time: 91 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 3)
49007 getPopulationofCountry Tonga Zone:3 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 84 ms, processed by Server 3)
3907506 getPopulationofCountry Ireland Zone:1 (turnaround time: 91 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 1)
3907506 getPopulationofCountry Ireland Zone:1 (turnaround time: 93 ms, execution time: 7 ms, waiting time: 81 ms, processed by Server 1)
16357414 getPopulationofCountry Thailand Zone:2 (turnaround time: 87 ms, execution time: 2 ms, waiting time: 82 ms, processed by Server 2)
1070 getPopulationofCountry Tokelau Zone:1 (turnaround time: 93 ms, execution time: 1 ms, waiting time: 82 ms, processed by Server 1)
316458 getPopulationofCountry Suriname Zone:2 (turnaround time: 86 ms, execution time: 2 ms, waiting time: 82 ms, processed by Server 2)
3645095 getPopulationofCountry Uganda Zone:1 (turnaround time: 92 ms, execution time: 1 ms, waiting time: 82 ms, processed by Server 1)
3645095 getPopulationofCountry Uganda Zone:1 (turnaround time: 86 ms, execution time: 2 ms, waiting time: 81 ms, processed by Server 1)
3645095 getPopulationofCountry Uganda Zone:1 (turnaround time: 119 ms, execution time: 22 ms, waiting time: 92 ms, processed by Server 1)
3645095 getPopulationofCountry Uganda Zone:1 (turnaround time: 110 ms, execution time: 15 ms, waiting time: 93 ms, processed by Server 1)
3162856 getPopulationofCountry Norway Zone:4 (turnaround time: 99 ms, execution time: 10 ms, waiting time: 86 ms, processed by Server 4)
9362428 getPopulationofCountry Sweden Zone:2 (turnaround time: 149 ms, execution time: 51 ms, waiting time: 97 ms, processed by Server 2)
184225 getPopulationofCountry Guam Zone:2 (turnaround time: 92 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 2)
16357414 getPopulationofCountry Thailand Zone:1 (turnaround time: 120 ms, execution time: 3 ms, waiting time: 86 ms, processed by Server 1)
184225 getPopulationofCountry Guam Zone:2 (turnaround time: 120 ms, execution time: 2 ms, waiting time: 82 ms, processed by Server 2)
7571439 getPopulationofCountry Kenya Zone:3 (turnaround time: 100 ms, execution time: 2 ms, waiting time: 83 ms, processed by Server 3)
357957 getPopulationofCountry Bahamas Zone:1 (turnaround time: 95 ms, execution time: 3 ms, waiting time: 85 ms, processed by Server 1)
357957 getPopulationofCountry Bahamas Zone:1 (turnaround time: 88 ms, execution time: 3 ms, waiting time: 83 ms, processed by Server 1)
357957 getPopulationofCountry Bahamas Zone:1 (turnaround time: 99 ms, execution time: 3 ms, waiting time: 86 ms, processed by Server 1)
2501302 getPopulationofCountry Panama Zone:1 (turnaround time: 102 ms, execution time: 3 ms, waiting time: 85 ms, processed by Server 1)
7571439 getPopulationofCountry Kenya Zone:1 (turnaround time: 99 ms, execution time: 4 ms, waiting time: 85 ms, processed by Server 1)
7571439 getPopulationofCountry Kenya Zone:1 (turnaround time: 106 ms, execution time: 2 ms, waiting time: 83 ms, processed by Server 1)
1070 getPopulationofCountry Tokelau Zone:2 (turnaround time: 92 ms, execution time: 1 ms, waiting time: 84 ms, processed by Server 2)
276340 getPopulationofCountry Swaziland Zone:1 (turnaround time: 89 ms, execution time: 2 ms, waiting time: 83 ms, processed by Server 1)
10074283 getPopulationofCountry Kazakhstan Zone:2 (turnaround time: 87 ms, execution time: 1 ms, waiting time: 81 ms, processed by Server 2)
70068919 getPopulationofCountry United Kingdom Zone:2 (turnaround time: 91 ms, execution time: 1 ms, waiting time: 84 ms, processed by Server 2)
70068919 getPopulationofCountry United Kingdom Zone:2 (turnaround time: 94 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 2)
70068919 getPopulationofCountry United Kingdom Zone:2 (turnaround time: 86 ms, execution time: 1 ms, waiting time: 82 ms, processed by Server 2)
70068919 getPopulationofCountry United Kingdom Zone:2 (turnaround time: 86 ms, execution time: 1 ms, waiting time: 83 ms, processed by Server 2)
6340891 getPopulationofCountry Guatemala Zone:2 (turnaround time: 86 ms, execution time: 1 ms, waiting time: 84 ms, processed by Server 2)
3328228 getPopulationofCountry Honduras Zone:2 (turnaround time: 88 ms, execution time: 1 ms, waiting time: 86 ms, processed by Server 2)
1565638 getPopulationofCountry Togo Zone:5 (turnaround time: 102 ms, execution time: 20 ms, waiting time: 81 ms, processed by Server 5)
7375148 getPopulationofCountry Switzerland Zone:4 (turnaround time: 86 ms, execution time: 2 ms, waiting time: 83 ms, processed by Server 4)
